id_shade,marca,produto,url_produto,url_imagem,descricao,nome_tom,tom_especifico,espaco_cores,codigo_hex,matiz,saturacao,luminosidade,tom_unificado
3640,nyx professional makeup,born to glow naturally radiant foundation,https://www.ulta.com/born-glow-naturally-radiant-foundation?productid=pimprod2006994,https://images.ulta.com/is/image/ulta/2547543sw?$50px$,deep ebony (deepest deep espresso w/ neutral undertone),deep ebony,,rgb,#513228,14.6341463414634,0.338842975206612,0.237254901960784,deep ebony
3641,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2549064sw?$tn$,v01 warm ivory,warm ivory,v01,rgb,#f3e4d2,32.7272727272727,0.578947368421052,0.888235294117647,v01
3642,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2549069sw?$50px$,a02 cool light beige,cool light beige,a02,rgb,#f3e3d9,23.0769230769231,0.52,0.901960784313726,a02
3643,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2549059sw?$50px$,v02 warm light beige,warm light beige,v02,rgb,#e8d4b7,35.5102040816327,0.51578947368421,0.813725490196078,v02
3644,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2560244sw?$50px$,v02.5 cool undertone,cool undertone,v02.5,rgb,#ead4b9,33.0612244897959,0.538461538461538,0.82156862745098,v02.5
3645,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2549070sw?$50px$,a03 cool light medium beige,cool light medium beige,a03,rgb,#e4c9b5,25.531914893617,0.465346534653465,0.801960784313726,a03
3646,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2549060sw?$50px$,v03 warm medium beige,warm medium beige,v03,rgb,#eacdb7,25.8823529411765,0.548387096774194,0.817647058823529,v03
3647,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2549071sw?$50px$,a04 cool medium beige,cool medium beige,a04,rgb,#e7c5aa,26.5573770491803,0.559633027522936,0.786274509803922,a04
3648,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2549061sw?$50px$,v04 warm tan,warm tan,v04,rgb,#eecdac,30.0,0.66,0.803921568627451,v04
3649,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2560246sw?$50px$,a04.5 warm undertone,warm undertone,a04.5,rgb,#e0bd9b,29.5652173913043,0.526717557251908,0.743137254901961,a04.5
3650,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2560245sw?$50px$,v04.5 cool undertone,cool undertone,v04.5,rgb,#deb591,28.0519480519481,0.538461538461538,0.719607843137255,v04.5
3651,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2549072sw?$50px$,a05 cool tan,cool tan,a05,rgb,#e4be94,31.5,0.597014925373134,0.737254901960784,a05
3652,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2549062sw?$50px$,v05 warm deep tan,warm deep tan,v05,rgb,#cea078,27.906976744186,0.467391304347826,0.63921568627451,v05
3653,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2560247sw?$50px$,a05.5 warm undertone,warm undertone,a05.5,rgb,#ca9b71,28.314606741573,0.456410256410256,0.617647058823529,a05.5
3654,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2549063sw?$50px$,v06 warm rich brown,warm rich brown,v06,rgb,#c4946d,26.8965517241379,0.424390243902439,0.598039215686274,v06
3655,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2549073sw?$50px$,a06 cool deep tan,cool deep tan,a06,rgb,#dcb189,28.9156626506024,0.542483660130719,0.7,a06
3656,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2549074sw?$50px$,a07 cool rich brown,cool rich brown,a07,rgb,#966952,20.2941176470588,0.293103448275862,0.454901960784314,a07
3657,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2560248sw?$50px$,v07 cool undertone,cool undertone,v07,rgb,#c38f68,25.7142857142857,0.431279620853081,0.586274509803922,v07
3658,vdl,perfect lasting foundation,https://www.ulta.com/perfect-lasting-foundation?productid=pimprod2006000,https://images.ulta.com/is/image/ulta/2560249sw?$50px$,v08 cool undertone,cool undertone,v08,rgb,#ba7d4f,25.7943925233645,0.436734693877551,0.519607843137255,v08
3659,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554249sw?$tn$,100w cnft (light warm tone),cnft,100w,rgb,#edc9a4,30.4109589041096,0.669724770642202,0.786274509803922,100w
3660,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553889sw?$50px$,010n aglow (fair neutral tone),aglow,010n,rgb,#f3e6da,28.8,0.510204081632653,0.903921568627451,010n
3661,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554252sw?$50px$,020c amazing (very fair cool),amazing,020c,rgb,#eacfb9,26.9387755102041,0.538461538461538,0.82156862745098,020c
3662,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553958sw?$50px$,040w artist (fair skin warm undertone),artist,040w,rgb,#eac8a5,30.4347826086957,0.621621621621622,0.782352941176471,040w
3663,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553892sw?$50px$,050n beautiful (light skin neutral undertone),beautiful,050n,rgb,#e1be9e,28.6567164179104,0.52755905511811,0.750980392156863,050n
3664,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553888sw?$50px$,060n brave (light neutral yellow),brave,060n,rgb,#e7bd9a,27.2727272727273,0.616,0.754901960784314,060n
3665,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554263sw?$50px$,070n bright (light neutral peach),bright,070n,rgb,#e8ba91,28.2758620689655,0.654135338345865,0.73921568627451,070n
3666,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554269sw?$50px$,080w brilliant (light warm peach tone),brilliant,080w,rgb,#e7ba97,26.25,0.625,0.749019607843137,080w
3667,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554267sw?$50px$,090c charismatic (light cool tone),charismatic,090c,rgb,#e5bea2,25.0746268656716,0.563025210084034,0.766666666666667,090c
3668,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553890sw?$50px$,"110n creative (light to medium, peachy undertone)",creative,110n,rgb,#e2b590,27.0731707317073,0.585714285714286,0.725490196078431,110n
3669,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553894sw?$50px$,"120n daring (neutral, slightly yellow undertone)",daring,120n,rgb,#e9be97,28.5365853658537,0.650793650793651,0.752941176470588,120n
3670,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553893sw?$50px$,130c determined (light to medium cool undertone),determined,130c,rgb,#e7b894,26.0240963855422,0.633587786259542,0.743137254901961,130c
3671,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553895sw?$50px$,"140n energetic (medium neutral, peachy undertone)",energetic,140n,rgb,#e9bd95,28.5714285714286,0.65625,0.749019607843137,140n
3672,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554259sw?$50px$,150c fabulous (medium cool tone),fabulous,150c,rgb,#e9b98f,28.0,0.671641791044776,0.737254901960784,150c
3673,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553896sw?$50px$,160n faith (medium neutral undertone),faith,160n,rgb,#e6b793,26.0240963855422,0.62406015037594,0.73921568627451,160n
3674,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554270sw?$50px$,170w fearless (medium warm tone),fearless,170w,rgb,#e8b88c,28.695652173913,0.666666666666667,0.729411764705882,170w
3675,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554264sw?$50px$,180c freedom (medium very cool),freedom,180c,rgb,#e1ab7f,26.9387755102041,0.620253164556962,0.690196078431373,180c
3676,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553897sw?$50px$,190n generous (medium very neutral undertone),generous,190n,rgb,#e3b284,29.0526315789474,0.629139072847682,0.703921568627451,190n
3677,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554271sw?$50px$,200w geniune (medium very warm),geniune,200w,rgb,#e8b37e,30.0,0.697368421052631,0.701960784313725,200w
3678,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553900sw?$50px$,210n gifted (medium tan neutral undertone),gifted,210n,rgb,#dda278,24.9504950495049,0.597633136094674,0.668627450980392,210n
3679,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554268sw?$50px$,"220w glorious (medium/tan, warm/peach - online only)",glorious,220w,rgb,#e7a87d,24.3396226415094,0.688311688311688,0.698039215686274,220w
3680,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554272sw?$50px$,"230w grace (neutral/tan, warm/peach)",grace,230w,rgb,#e6a470,26.4406779661017,0.702380952380952,0.670588235294118,230w
3681,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553903sw?$50px$,240n gratitude (medium neutral olive tone),gratitude,240n,rgb,#d99a64,27.6923076923077,0.606217616580311,0.62156862745098,240n
3682,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554231sw?$50px$,250n happy (tan neutral undertone),happy,250n,rgb,#dd985f,27.1428571428571,0.649484536082474,0.619607843137255,250n
3683,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554273sw?$50px$,260w harmony (tan very warm tone),harmony,260w,rgb,#dd985f,27.1428571428571,0.649484536082474,0.619607843137255,260w
3684,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553902sw?$50px$,270n honest (tan neutral olive),honest,270n,rgb,#d38d53,27.1875,0.592592592592592,0.576470588235294,270n
3685,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553901sw?$50px$,280n honour (tan neutral peach tone),honour,280n,rgb,#d28d53,27.4015748031496,0.585253456221198,0.574509803921569,280n
3686,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554274sw?$50px$,290w intuitive (tan warm undertone),intuitive,290w,rgb,#da7f3d,25.2229299363057,0.67965367965368,0.547058823529412,290w
3687,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553898sw?$50px$,300n joy (tan/deep neutral olive),joy,300n,rgb,#ce7f49,24.3609022556391,0.575757575757576,0.547058823529412,300n
3688,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553909sw?$50px$,310c kind (tan/deep cool tone),kind,310c,rgb,#c57341,22.7272727272727,0.532258064516129,0.513725490196078,310c
3689,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554232sw?$50px$,320c legendary (tan/deep cool tone),legendary,320c,rgb,#cd6d38,21.3422818791946,0.598393574297189,0.511764705882353,320c
3690,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554236sw?$50px$,330c loveable (tan/deep cool red tone),loveable,330c,rgb,#cd6d38,21.3422818791946,0.598393574297189,0.511764705882353,330c
3691,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2553899sw?$50px$,340w magical (deep warm tone),magical,340w,rgb,#c5692e,23.4437086092715,0.621399176954733,0.476470588235294,340w
3692,zoeva,authentik skin natural luminous foundation,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productid=pimprod2008861,https://images.ulta.com/is/image/ulta/2554234sw?$50px$,350w masterful (deep warm & red tone),masterful,350w,rgb,#a94d1d,20.5714285714286,0.707070707070707,0.388235294117647,350w
